"Gyeongnam",Tongyeong,28,31,28,34,31,26,18,28,22,28,28,27,33,32,61,33,39,24,17,17,17,21,32,28,30,28,37,29,28,14,20,23,26,23,28,26
"Gyeongnam",Goseong,28,29,27,31,30,24,17,26,19,29,28,25,31,31,52,34,40,30,23,23,22,27,34,29,31,28,35,31,32,23,22,16,18,20,30,28
"Gyeongnam",Geochang,33,32,33,34,33,32,16,21,21,32,39,33,36,35,52,36,38,29,21,19,16,23,34,33,33,31,36,31,28*,-,-,14,15,19,32,29
"Gyeongnam",Haman,30,33,32,32,31,27,18,25,24,28,32,34,36,38,52,37,35,29,19,21,17,23,33,31,33,28,33,29,31,20,19,18,20,19,31,28
"Gyeongnam",Hamyang,28,29,32,35,31,32,15,19,26,32,27,27,32,31,51,33,39,25,15,16,15,21,29,30,30,27,34,28,26,18,16,13,18,21,34,28
"Gyeongnam",Namhae,26,33,33,37**,-,-,17,30,22,23,26,25,30,31,56,37,46,28,20,19,19,24,29,25,29,27,32,24,23,16,15,13,17,17,25,26
"Gyeongnam",Sancheong,25,27,27,29,27,27,15,26,17,21,23,23,31,29,45,30,36,26,20,19,16,20,26,25,24,27,32,30,29,22,22,20,18,19,28,26
"Gyeongnam",Uiryeong,26,26,26,26,25,25,16,26,21,24,26,25,28,29,42,30,32,26,21,19,17,22,30,27,29,26,28,25,25,16,20,18,16,21,31,27
"Gyeongnam",Changnyeong,31,33,30,32,31,30,19,28,23,30,32,31,34,34,47,34,35,30,21,21,19,26,34,30,31,30,34,29,30,20,22,21,21,22,33,28
"Gyeongnam",Hapcheon,25,26,27,29,29,29,17,27,20,22,25,24,28,29,44,32,36,27,17**,-,-,20*,26,24,26,25,30,29,30,23,24,22,20,20,29,28
"Gyeongnam",Average for provinces,29,32,31,33,32,29,20,29,24,29,30,30,33,33,53,34,36,27,20,20,17,23,31,28,29,28,34,29,29,19,21,19,20,21,31,28
"Jeju Special Self-governing Province",Jeju,35,38,39,44,38,28,21,24,28,34,31,28,34,36,76,37,44,27,17,16,19,24,38,30,27,31,42,32,29,20,18,17,28,27,34,32
"Jeju Special Self-governing Province",Seogwipo,29,32,33,40,35,27,19,32,25,29,27,22,29,33,68,35,40,23,21,19,21,25,34,25,23,27,39,30,28,22,23,19,28,24,27,25
"Jeju Special Self-governing Province",Average for provinces,31,34,35,41,36,27,20,29,26,31,28,24,31,34,72,36,42,25,19,17,20,24,36,28,25,29,40,31,29,21,20,18,28,26,30,28
